cat,label,review
酒店,1,我订的260的房间，还算不错了，住了两晚。是以前政府的接待宾馆，有点老，但是还算可以的，各方面都差不多，不算差，但也不是很好。我感觉床还是比较舒服的。宾馆周围比较繁华，应该是商业区。
酒店,1,这次国庆节去住的，感觉不错。房间较大，且比较干净。还有一个小池，里面有鱼，早餐后喂喂鱼还是蛮好的！就是院子小了些，出门也蛮方便的，可以很近的走到海华广场。
酒店,1,7月16日入住，是在携程买的半自助自由行，所以携程已经处理好所有的文件，只提供了通行证就顺利入住，非常快，前台服务生也非常客气，很专业。酒店大堂有很贴心的安排，大人在办理入住的时候，孩子可以在一旁看迪士尼的动画片。酒店的房间住2个大人2个孩子都很宽敞，到处都可以看见米奇的形象，让我们大人也回到了童年的时光。
酒店,1,总体感觉不错，南通总共住过有斐，文峰，三德。比较起来还是三德性价比最高：1。跟前面TX有同感，有斐徒有其表，房间隔音极差，让你觉得隔壁是在你的洗手间里冲澡呢；2。文峰的外部环境是我喜欢的，不过普通房间设施陈旧（新楼还凑合）；而且服务系统也有问题。一晚上打了我三个电话，就因为我登记时用的是驾驶证而不是身份证。3。跟以上俩比较，三德的房间最好，特别是豪华大床房，很舒适，而且现在国内电话和宽带都无限量供应了。很棒。缺点是早餐有点单一，（可能我吃的次数太多了，感觉一两年了每次都一样，呵呵）
酒店,1,总体环境不错 服务也很好 细节上处理的不错
酒店,1,酒店地点不错；房间布置不太合理；离五星还有一些差距。
酒店,1,"景观不错,服务也不错,早餐也不错,地段不错,去哪都方便"
酒店,1,22号到的香港，是觉得这个酒店地址还比较好，但是没想到很失望，当时在携程预订时说了不要低楼层和要大床房，但是到了前台被告知没接到过这些要求，好不容易换了个大床房也在3楼，窗子看出去是个平台，很压抑的感觉，卫生间有股很难闻的怪味道，电视机很小很破的那种，服务也不太好，反正我觉得有受骗的感觉。。。。
酒店,1,在北京属于比较实在的酒店，环境、房间、服务都还不错，网速稍嫌慢些，早餐经常要零点，比较慢，不太方便。行政标准间隔音效果极差，标准间隔音效果要好得多。
酒店,1,"这样的硬件,这样的价钱,在香港是绝对超值的.保持了喜达屋的一贯高水准.如果去中环的班车免费就更完美了."
酒店,1,首先是让我满意的酒店接机服务，这一点是和大家取得共识的了。我是来酒钢办事的，去酒钢办事在这里住还是非常方便的，没有车服务员会热情周到的帮我订车。让我比较感动的是第二天要去办事，前一天却发现衣服挂了口子，因为急着出去，没时间处理，而且本人缝纫手艺也比较差，于是情急之中找到了服务员，回来的时候衣服补好了，皮鞋也擦亮了，一定没耽误事。在这里对她们的服务表示小小的感谢！补充点评 2007年12月20日 ： 看了大家点评，小补充几句：鄙视一下9785****的那位朋友，交教育基金才6块前，还要报销，没的报销还抱怨，住高级酒店的人啊！这是提外话，大家不要见怪。实在看不过去了，本人支持公益事业！
酒店,1,酒店还是不错，不过携程的价格还不够好一点。
酒店,1,酒店环境还不错，比旁边的建工锦江好一些，不过价格也高了不少，如果有公司协议价格入住就比较划算了。交通还算方便，去机场的班车过了马路就是，地铁站也就走10分钟左右，不过上下班时打车有点不方便，建议坐公交或地铁。
酒店,1,在西宁住过几个酒店，此酒店虽然比起内地的四星级差一些，但在西宁也算是不错的了，价格也不高。房间里东西倒是干净，地毯有点脏。用的是地暖，感觉比空调舒服多了，也没有噪音。安全，周围环境尚可。
酒店,1,"最近我和几个朋友自驾游去扬州,经朋友介绍住在新世纪,第一感觉停车场特别大,可以同时停放约300--400辆车.房间舒适度很好,隔音效果也不错,该酒店最近重新装修，整体感觉挺好,酒店的服务很到位,物有所值.晚上用餐正好赶上他们的美食节,听说每年都有几次,真的很不错!"
酒店,1,"房间应该超出30平米,是HK同级酒店中少有的大;重装之后,设备也不错."
酒店,1,地理环境不错，购物吃饭都方便，就是房间隔音效果不好
酒店,1,房间很大，大堂很漂亮宾馆附近餐厅很多
酒店,1,"酒店设施相对4星稍显陈旧,而且上网要另外收费不合理,不过服务员是我见过最热情的了,不但跑了三楼(我坐电梯,但是电梯门坏了,她出去摆弄,门就关上了)给我开门,还进门帮我开热水,还帮我往水壶里装水,真是热情到....早餐不是自助的,10元的早餐没什么可吃的,只能是填饱肚子了,性价比一般!"
酒店,1,"非常好的饭店,软件硬件都很过得去,值得一住的地方!"
酒店,1,订的是厦门宾馆的5号楼，很安静，房间很干净、宽敞、舒适，服务也很不错。宾馆的地理位置很方便，到厦大、轮渡都只要起步费，而且宾馆本身是花园宾馆，也很漂亮。还有，送的双早也很不错。总之，非常喜欢的宾馆，下次去厦门一定还会住的。
酒店,1,酒店位置不错，作为一家准四星级的酒店，大堂比较小；房间设施虽然有点旧，但是很干净，服务很好；早餐还可以就是价格高！总的来说还是可以推荐的
酒店,1,房间状况不错，较大，也很卫生。但是服务人员服务水平还需要进一步提高。下次还会选择。
酒店,1,房间很干净，设施还行，家具稍微有些旧。商务间的楼层前台不错，不过清洁工很一般，住的时间比较长，好几次都没有放新拖鞋。不过4星里他家的价位算是比较低的了。
酒店,1,我订的是标准房，没想到还送了我一份营养早餐，免费的，有水果、有酸奶，搭
酒店,1,这次和同事一起订的房间，我在22楼，房间明显没有同事10楼的好，下次预定一定要指定楼层了。
酒店,1,在这个酒店住过至少有四次，进行一下简单的评价：房间的面积比较大，够得上四星的标准，只是有些房间稍旧了点；房间的设施中规中矩，还行，电脑的上网速度还可以；卫生间的花瓣很欣赏，这一点相当不错；客房服务员的态度非常好，很欣赏；总体感觉较好，推荐！！！
酒店,1,"朋友告诉我，是目前肇庆最好的酒店。值得期待的，因为酒店够大， 中餐厅出品不错，房间设置还好，看得出酒店的江湖地位。说说要商榷的地方。370元的房价，按要求付了800远的按金，顺利入住。晚上在大堂吧喝了点东西，半夜一点买单95元人民币，以为可以签单，被告知不行，除非在前台另开消费卡。 当晚的部长挺客气的，为我和前台沟通，结果可以登记我的入住按金收据号码然后签单。结果我正在洗澡的时候，电话响了，是前台，他们改变主意了，一定要我到前台开一张消费卡，哎哟！ 我只好答应我洗完澡后下楼去开一张消费卡。当我正准备穿衣服的时候，电话又响了，说不用了！ 谢谢！ 我真的要睡觉了。第二天，我们办好了check out, 到中餐厅吃饭，结果先生有点不舒服，于是我们又重新登记入住，这回，前台也没有问我们是否需要消费卡，只是收800大元按金。当晚，两公婆又在大堂吧喝点东西，打烊时，问是否可以签单，当晚的服务员是这样回答的：“今天晚上你必须付现金！” 我早有准备，赶紧拿出65元买单。我发现，这里很多曾千年雪封过的俊男美女服务员，缺少服务行业的职业微笑和礼貌，很纳闷，怎么这里的服务员都不会说“请”“谢谢”等行业用语， 虽然，旁边华侨大厦是的装修已经旧一点，但那里餐厅推车仔的阿姨给你端上凤爪、排骨、叉烧包，在你的单上盖印的时候，也微笑说一声“谢谢”，在走廊服务员遇到客人也会说一声“早上好”。"
酒店,1,酒店客房绕池塘而建，池中金鱼频添几分情趣，主客房可餐厅由池塘相隔，安静，优雅。前后两停车场，接客送客相当方便。不足之处，特价房的部分电器较旧。
酒店,1,看到前面好坏参半的评价，定的时候还有点犹豫的。不过去到那里，觉得超值的。酒店有自己的码头，在厦门轮渡码头（面向大海的右手边）往前100米就可以看到，一进一出相当于绕鼓浪屿一周，住客单程3块，就这一点，已经加分了。酒店门口就是海滨浴场，在那里可以一直可以看到披着酒店大浴巾出去和湿漉漉回来的住客，让自己也忍不住有往大海纵身一跳的欲望。服务员也非常有礼貌，我们在他们中餐厅吃晚饭时，我们说怕有蚊子，服务员就主动拿来了蚊香，很贴心。中餐厅的菜也OK，白米饭很香哦。至于房间设施，不算豪华也不算新，但已够用，而且有个大阳台，站在那里看海吹风听涛，非常惬意。如果是喜欢游泳而且希望游完泳可以马上会自己房间洗澡的朋友，这里一定适合。酒店离龙头商圈较远（步行15分钟吧），但离日光岩和菽庄花园很近，所以酒店周围算是安静型的环境。我们下午到了先小睡一下，然后游泳，然后洗澡，在酒店吃饭，晚饭后就逛到龙头路，然后再慢慢从海边踱回酒店，一早起来在海边散步再游泳，觉的那怎一个安逸。这里绝对是我下次来鼓浪屿住的不二只选。
酒店,1,酒店太难找 一路上也没有标示 问了好多人最后还是给酒店打了不少电话 走了不少冤枉路才找到的 不过只要去过一次下次就不会走错了 酒店感觉很好 比照片看上去的更漂亮 房间也有意思 是两层的 下面是客厅 上面是卧室 总的来说 这样的酒店 这样价格是很值得的
酒店,1,"感觉不错,下次一定再住.只是卫生间的龙头,不知道是设计师选的还是业主选的.非常的使用不变.而且也很不环保.龙头没有起泡器.水花四溅.弄的一生.而且涂了肥皂不好开龙头.必须一遍涂手,一遍开着龙头.非常浪费.总之就是不实际宾馆反馈 2008年8月12日 ： 非常感谢您选择中山国际作为您的休栖之地，同时也非常感谢您对中山国际提出的宝贵意见。酒店倡导绿色消费，对环保酒店非常重视。我们将会对房间内的水龙头作全面检查，将对上述问题作出相应的整改。忠心期盼您的下次入住。"
酒店,1,"从入住到离开,都很满意,下次来杭州一定还会入住的.宾馆反馈 2008年6月24日 ： 感谢您对酒店的评价，这对我们而言是最受鼓舞的客人反馈。期待您的再次光临！"
酒店,1,应该算是比较老的酒店了，但是整体的感觉不错，在三星的酒店中应该算是比较好的了，我住的是商务大床房，房间感觉还是挺宽敞的，早餐算是一般，不过前台的服务小姐确实很热心，感觉真的不错！！！顺便提一下，就是感觉房间的空调制冷效果好像不是很好，希望能改进一下！
酒店,1,"早餐很好,位置算不错,打车到火车站要十几员吧"
酒店,1,酒店内部装修，房间不错。不过其他的配套服务略差，没有收费的机场接送车，只能帮忙定出租，大门不在马路上，打车不方便
酒店,1,前台服务很好，房间很不错，干净宽敞，有一个小小的花园，据说是四星，我订的时候倒没在意这些，但入住后还是蛮喜欢的但一定要住B楼，A楼对大街，喇叭要吵到晚上九、十点。PS：宾馆后面是所谓亚洲第一喷泉，晚上八点开始，居然延续有半个小时，还是挺壮观的
酒店,1,优点：房间硬件不错，崭新，现代；虽然房子本身有年头了，但老房子层高很高，宽敞。缺点：价格其实小贵；房间略微拥挤；宽带收费10元且网线需主动索取；不含早餐；接机OK但是不送，虽然看到客人有不少行李。参考：酒店对于常住客人标间100元，标间直接入住价格320元，我们晚上入住时剩余一个套间打折350元。机场附近的住宿至少4家，如果你想要找更好的折扣，在机场出港等待提取行李的时候，就有好几个机场附近的酒店/招待所的联络柜台，最便宜的机场招待所只要几十元。
酒店,1,如果不想在神仙居景点玩2天以上，那还是应该选择近市区的酒店，否则过了5点以后就要坐出租车上山喽，嘿嘿！还有就是房间内有跳蚤，被咬了好几口。不过餐厅的饭菜做的还不赖，量又多。
酒店,1,"技术区里唯一的四星级酒店,外观不起眼,但服务感觉很不错,尤其?"
酒店,1,宽带基本等于没有 什么网页都打不开房间还是很好很温馨的
酒店,1,房间很好，设施也很新，总的来说还是很满意的。周围的很方便，楼下隔壁都有商场。
酒店,1,这家酒店很精致，服务尤其好，早餐虽然品种少，但很是可口，房间虽然比较小，但设施齐全，卫生很好，住着很舒服！距离火车站很近，旁边超市好几个，门口还有小吃，很不错！5分！对比这家酒店，我在杭州入住的“杭州宝衣商务酒店”就差的没边了，我给杭州宝衣商务酒店打1分，如果有－100的话，我会毫不犹豫打－100！！
酒店,1,可能是因为周围修路，所以人比较少，环境很好很安静我入住的是标间的大床房间暖风很充足，浴室比较好，很大，水温不错房间很干净，空间大，房高，床也很舒适，也没有骚扰电话唯一缺点就是电视太小。。
酒店,1,"房间有免费宽带,速度很快.酒店离将军行署很近.想去参观时间又短的人可以选择这里."
酒店,1,入住前看了之前各位网友的点评，心里预期不是很高，而且自己准备了拖鞋和饮用水，在入住的时候特意要了无烟房。入住之后，发现房间的面积挺大，基本设施虽然不新但是功能都完好，房间（我住在3层）的隔音也不错。总体感觉还可以了。
酒店,1,多次入住温特莱酒店，感觉服务明显有了提高，而且楼层的设施也在不断的改进，前段时间提出的要求，这次入住明显看到了效果，而且酒店的2层书吧非常好，尤其酒店的金钥匙服务非常热情，在酒店期间，帮助我解决了很多的困难，真的挺感谢他们的，酒店的大堂增加了4幅油画，很有气派，感觉特别好。值得一提的是，入住时，正巧赶上我的生日，一进房间就看到了酒店免费赠送的生日蛋糕与祝福，挺温馨的。
酒店,1,我是看了网友的评价最后选择庐山宾馆的，总体感觉非常满意，下次去还住那。庐山真的很美，大家有机会去了就知道。最好的景点我觉得是三叠泉，沿着山路走下去一路上景色真是美不胜收，其次是仙人洞，美庐倒不觉得好。不和谐因素是，庐山有些饭店宰客的，这点要格外当心，山洞外的一排饭店多是宰客的，要当心哦。另外，出租车司机推荐的饭店，宾馆要当心拉，出租车司机有回扣的。最后我给大家推荐一家饭店，我在庐山呆的两天全是在她家吃的，价格实惠，味道很好。庐山顺裕饭店，庐山牯岭正街46#，tel:13870299673，我这可不是广告哈，我觉得诚信经营的商家就是要鼓励。
酒店,1,"该酒店位置佳,在市中心,出行超方便,楼下有班车直达机场,豪商房间配液晶电视感觉很好,并有电脑免费上网非常周到,一楼佳宁娜餐厅出品有保证,套餐二十多块,总体满意"
酒店,1,沙发套比较脏啊```不过卧室很干净```总体来说不错啦```
酒店,1,此次去三亚，共住了3家宾馆，第一家是三亚湾的普通的，感觉还算干净，只是没热水，而且进房间的时候发现了一只壁虎，吓的不轻。第二天住提天域，虽然感觉没有喜来登的好，但是确是此次三亚旅游入住的三家中条件最好的，只是早餐太贵了，又没东西吃.珠江在大东海，所以俄罗斯人特别多，而且当地人去海滩的也多，感觉好像太嘈杂了。我们后来改为海景房，看海景还不错，阳台太小了，简直是可怜，房间还可以，吃的也是恶贵，午餐一个蔬菜、一个点心、一个菜泡饭，结帐要100多，晕倒。还有要提醒的是如果到春园那边吃海鲜，需要有耐心，我们三个人，点了4-5个菜，结果等了2小时，才把所有的菜上完。（还是老板娘亲自出马催，才在2小时之内吃好）
酒店,1,环境幽雅，房间卫生，空气清新，服务好 ，安全！！饮食比较好，价位公道，比那些路边店好的多！！
酒店,1,"成都完全不象是有过地震的样子，满街火锅飘香，北边一点是一个公园，到六七点都是散步、溜狗的，很是热闹。酒店只是楼层低了点，所以临街的房间早上会被车吵醒。酒店的餐厅很好，偏贵，过马路有一个川菜馆，很好，还有n多个火锅店，可惜一个人没法吃。跑题了：房间很好，check in/out都很快，早餐不错。打车困难一点，不知道是为什么。宾馆反馈 2008年7月17日 ： 感谢您在震后与我们一起感受成都的震后生活,同时感谢您对我们提出宝贵的意见,在上下班高峰期我们会遇见打车难的问题,建议您在以后出门前先致电我们礼宾处,我们礼宾将提前安排好用车。"
酒店,1,不知道什么原因，这个酒店目前的价格做了下调，而且周末居然有促销价。不错！这次入住的是大床房，依旧是紧促的布局，舒服的床，总体来说，还是很不错的！
酒店,1,"我们是在2008年春节入住该酒店的.就这价格来说:总体感觉不错.但二次无法用门卡开门,最后麻烦服务员开的.他们的服务态度不错,这点值得表扬.卫生间小了点.如果再次回襄樊,金城仍是我们的首选(当然如他们不涨价的前提).最后希望他们可以送双早!谢谢!:)宾馆反馈 2008年2月15日 ： 您好！ 感谢您对金城大酒店的支持！您反映的问题客服部已记录，我们会在以后的工作中改善， 谢谢！祝您春节愉快！"
酒店,1,海滩有点名过其实了，也确实远了一点，交通也不方便，但酒店本身是很不错的。在尖沙咀半岛酒店（靠近香港青年会的那一边）有黄金海岸酒店自己的专线巴士，来回都是免费的（楼上有说要收费的，可能是和司机沟通不好）。班次可以到酒店的网站下载（，不建议其它交通方式，这是我的忠告！附近有超市，茶餐厅和麦当劳，要求不高的话吃是没问题的。
酒店,1,酒店前台效率比较低，我们在CHECK-IN的时候，有另外一个老外在CHECK-OUT，那两个前台前前后后忙活了好久，几乎就没把我们当人！相当气愤！在办理入住的时候，她们竟然连句抱歉都没有！！房间呢，还是不错的。我们是圣诞节入住的，才700块一晚，觉得很值，呵呵，这个价钱平时可是想都没法想的哦~
酒店,1,"各方面的硬件都不错，只可惜这么冷的天气房间没有暖气，有点冻！宾馆反馈 2008年4月14日 ： 让您受冻，酒店深表歉意 ，我们酒店有取暖器提供,在您入住期间，如有任何问题，请致电酒店大堂经理（电话52），由其做相应处理。"
酒店,1,"入住的是度假区的豪华海景房,前台给了5楼(最高6楼),然后差不多100%的海景,虽然是挂牌5星的,但是本人觉得是4星的标准,和我后来入住的5星喜来登差了蛮多的,不过整体来说还是符合他家的价钱的."
酒店,1,房间太旧了， 服务一般， 倒是桑拿那里超级大 有如对外经营的一样。 地段还可以， 其它就没有感觉了。
酒店,1,我住的是2房一厅的套房。房子空间甚大，正是我所希望的。位置距各商业区不远，附近也有吃饭的地方。有热水，空调，木地板。就这个价格而言，颇满意。蚊子很是厉害，第一天晚上被咬了好几个包，数天之后不能消退，可能是毒蚊子。第二天向服务台要了电蚊香，就没有再被蚊子咬，服务台态度不错。卫生间内的各个水龙头，都有些老化了，因为我多年前曾参加过一个给排水工程项目的设计，善于调水龙头，其他人可能会有一定困难。向携程网订房时，被告知每房每天提供免费软料2瓶。我订的是2房一厅，因此提供免费软料4瓶。入住时，再次向服务台核实，确实如此。结帐时却被告知每天只提供免费软料2瓶，因此被要求支付额外费用。甚幽默。感谢以前入住的朋友的点评，知道出租车司机不易找到酒店大门，所以提前提醒出租车司机，顺利地找到了酒店大门。总的来说，还不错。
酒店,1,相当不错的服务，房间也不错，　值得住．　而且位置很不错．
酒店,1,"因为在萧山开年会,所以预定了这家酒店,虽然叫宾馆,但是感觉真的是不错,很漂亮,虽然叫4星,其实感觉已经够5星标准了.只是觉得杭州的出租车很难叫,4点30就"
酒店,1,"1.预定标准间，抵达后，由于没有房间，免费升级到套房。赞一个2.房间很安静3.位于郑州比较靠西的位置，如果主要在东部活动，需要考虑交通问题。免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们Copyright? 1999-2008, ctrip.com. all rights reserved."
酒店,1,条件，服务还是不错的，就是房间的隔音效果太差了.隔壁开灯关灯都听的清楚的很.另外就是浴室的水太小了。
酒店,1,比去年有较大的进步，尤其服务方面。毕竟加入了最佳西方的管理体系。早餐不错
酒店,1,酒店离徽杭高速出口很近，很容易找到的，离黄山市中心也不远的
酒店,1,安静 干净价格公道 窗外的景致不错 如果你要安静的住宿环境 可以选择它
酒店,1,"酒店一般来说是尚可但是携程的价格实在是没竞争力,在柜台前问了一下临柜的价格,前台还迟疑了一下说是480多,我想搞不好比携程的低而不好意思说会问价钱的原因是前一位结帐的旅客结帐时只有三百多而已,说是签约价,想细问确认到底是多少钱,当然是没告诉我在此呼吁,我们支持携程的酒店预约服务,而认为不支持携程优惠签约价格的酒店宾馆,携程也没必要在此浪费空间占了网页,让我们没什么好感觉中信是台湾人开的,广东东莞海悦也是,但是海悦的价格就很好,比很多拿海悦贵宾卡的还低价,这个样子就是我所说的支持"
酒店,1,"很喜欢的酒店,大堂天花很有特点,希望还有机会入住."
酒店,1,这次虽然订的是标间，但到了以后我换了刚装修好的商务单间，还稍有点装修好的气味，估计再过几天应该没有了。房间虽然不是很大，但总体感觉不错，干净、整洁，房间内少个挂衣服的地方，已经和酒店提了意见，估计能很快解决。酒店地理位置ok，到春熙路不远。总体感觉性价比不错，值得入住。
酒店,1,很不错的一间酒店，特别是服务员的服务，很是值得赞许。我到酒店那天很晚，门童热情帮忙拿行李，并且推荐用餐的地点。后来就在酒店西餐厅用的餐，因为当时已是凌晨，只有我一个客人，所以感觉整个餐厅都是在我一个人忙碌，非常温暖。现在虽然已经过去很久了，但是想到这些仍是感到很温馨。虽然酒店的位置不在市中心，但考虑这么优质的服务，下次到成都还是会选择住在这里。
酒店,1,4月25日入住的，订了两间，酒店很别致，房间也新，服务态度也非常好就在西溪公园后面，空气好，鸟语花香的。由于通过携程订的，每间房送张西溪湿地公园的门票，我不小心把票弄丢了，和经理讲了后，他人很好心地带我们去公园买票，全都打了对折，还有船票也打了对折。适合自驾车游，到西湖也很方便，沿着天目山路朝东北方向开，过了个中石化的加油站右转过隧道就是灵隐寺了。下面再说说不太满意的地方：就是隔音效果不太好，尤其是一幢房子里住不同的人，我们订了两间都是在一楼的，二楼被一伙人包了，他们在二楼的过道里打牌打到很晚，很吵人。而且抽水马桶的声音听得很清楚，由于每幢楼都有总门的，每次有人进出，门自动关起的声音很响。餐厅的小菜还行，就是我们五点半天还亮着去点菜，服务员居然告诉我说土鸡卖光了，难道只有中午才能吃到吗？个人总的来说觉得，这个价格还是挺合理的，虽然不在西湖边，可是这旁边的湿地公园环境和风景绝对不比西湖差，而且人少、安静。适合度假，周边没什么购物点。
酒店,1,山西去过没几次，但是感觉上最好的就是这个酒店。前台比较满意，浴室很干净。
酒店,1,价格还可以，在四星级酒店中比较便宜的。交通很不方便，就在五环边上，门口的路是单行的辅路，出行不方便。周边没有吃饭的地方。
酒店,1,价格适中，总体感觉还可以。地理位置上稍微难找一点（因为不是靠大路边），但离商业街北京路很近，酒店门外就有一条小食街。
酒店,1,酒店的环境还是挺不错的，一大片的高尔夫球场，绿色的草地让人心情很爽！旁边就是阳澄湖。房间还可以，略显陈旧！在酒店吃饭不是太方便，只有一个会所可以吃饭。隆重介绍高尔夫：练习场不太贵，30块30个球一个杆15快，大家可以试试，挺好玩的。总之度假首选！[酒店在大上海高尔夫球场里面]不是太好找！
酒店,1,"我订的是祥和楼,房间和设施都很陈旧,看了房之后给携程打电话换成了泰和楼.房间还不错,是新装修的.美中不足是早餐时间太早,9点多就没了,没吃到.值得一提的是该酒店不时会有一些促销活动,比如我们当时订的是三间房,而酒店当时买三送一,也就是说订三间免费送一间,人多的话挺合适的,订房时问一问前台（订房时携程没说）,可以同时享受携程价格的．"
酒店,1,"满意: 1.交通很方便,离外摊很近2.出门左拐就是两便利,邮局,报摊和豪想来快餐店.3.前台,餐厅和行李服务人员都很好客热情4.楼道免费INTERNET不满意: 房间窗户不能开也看不见外面太压抑了,朋友说象坐牢"
酒店,1,因为是晚上入住，没看清整体外貌，不过感觉还行，很幽静，大堂很大，标间宽敞，家具不算很旧但是台面被茶杯烫的一个个白色斑点。卫生间干净热水很大，毛巾很白很干净。离金山风景区和天下第一泉景区很近，很方便。
酒店,1,7月到杭州旅游，选择入住该酒店。环境较好，服务到位。定的是特惠的大床房，给免费升级了，升到啥不记得了，反正挺好的。这个月带孩子再次到杭州旅游，仍旧选择了该酒店。宾馆反馈 2008年8月15日 ： 非常感谢您对我们酒店服务的肯定。酒店会不断的努力，提升酒店品质，提高服务质量。衷心期待您的再次光临！
酒店,1,酒店的大堂真的很旧了，房间还可以，早餐的西餐厅比以前的就餐环境好了，以前乱哄哄的，（以前早餐是凭2张餐券，很多人估计叫外面的人来吃所以乱乱的），现在凭房卡就好多了。
酒店,1,这是最好的酒店之一了，曾经住过的。它有其他酒店缺少的古朴环境，占地又特大！古典和现代的优雅结合！安静的房间，是因为掩映在了古树林中。很棒的感觉！有机会就回去的。
酒店,1,"准四星已经正式挂牌为四星了,房间很大很干净,服务也不错,酒店就在火车站旁边,交通很便利,而且大商等大商场立着也不远,购物也挺方便,不过也正因为在火车站旁边,酒店门口显得比较乱"
酒店,1,"为什么协程的早餐要68元啊，我上次由于日期预定弄错了，到酒店才发现。总台按协程的价格给入住的，但早餐只要20元就可以了补充点评 2007年11月1日 ： 这次入住的是498的房间，用了早餐(68+10%),协程的标价是68元。酒店的解释是因为用餐之前没有和前台打招呼，所以要收服务费的.岂有此理!!!协程也没在网上要我选择要不要预定早餐啊.我既然是通过协程预定了酒店,而且标注了早餐68的价格,我想入住的客人理所当然会以这个价格为准,和酒店交涉无果,只能交钱走人."
酒店,1,我是2008年4月29日入住到该酒店，感觉环境舒适，酒店设施完备，服务业很周到，离火车站和泉城广场很近，就是打折的房间没有早餐，我觉得应该降低早餐标准，含在打折房费里，总体感觉是一家不错的酒店，适合商务人士下榻。
酒店,1,很好，就是早餐需要改进，希望增加房间上网
酒店,1,正如其他客人所评价的那样，在大同能有这么一家酒店实在不错，房间比较干净，卫生间较小，要命的是洗澡水温度太难调节，忽冷忽热，容易感冒。要是这个问题解决了，这家酒店就更好了。
酒店,1,"地点很近沈阳北站,打的不会跳表.服务很好,尤其是前台和bell boy.标间大床房床?"
酒店,1,房间不错，早餐也不错，就是上网不方便，自己设置了半天都不能上，叫服务员来看看，她只给了张IP地址的信息，还是上不了，折腾半天结果发现酒店把我房间里的网络线接错了，所以我才上不了！酒店在城东区，距离新长途站挺近，但是离市区尤其是火车站比较远——不过济源这地方火车也少！补充点评 2007年6月14日 ： 一进门就看到了那本“臭名昭著”的人体艺术，还好，密封封装得好好的……
酒店,1,总体来说还是很不错的，中午去３９楼吃的自助餐，带小孩同往，进门前就知道我们的小孩是需要付一半费用的。但是孩子口味比较挑剔，基本没有吃什么，结帐的时候酒店方面主动免除了孩子的费用，虽然只有100多元，但是体现出的是服务生对每位客人的关注度是很高的。但是管家服务这个特色不是很明显，也就是电话上多加了一个按键而已，很多其他提酒店也提供这项服务的。
酒店,1,同学在附近上班，推荐的酒店。总体还可以，傍晚电梯旁有个穿白色礼服的小姐站在那里迎宾，那礼服怎么看都像婚纱，如果不是她旁边没有新郎样子的人并且她没有做头发，还真以为她是在那里办婚宴的呢。早餐选择少了点。
酒店,1,没有写字台，电视剧旁边那点空间太小，明明房间里有空间，为什么不放张写字台？
酒店,1,西楼海景房实际面对的是一片工地，正在施工，不过还好，不影响睡眠。免费升级到了一个家庭套房，有3张床。不过卫生间小点，尤其是台盆。酒店服务还是不错，热情。就是Check out怎么到中午高峰时段只有一个人。酒店house keeping也不会补拖鞋。
酒店,1,酒店硬件来讲应该是不错的，就是位置比较远，离市中心和商业区都不是很方便，去的时候又刚好赶上出租车罢工，出行相当的不方便。但因为就在市政府对面，基本来餐厅吃东西的人都是里面工作的人，所以餐厅是不错的。如果不考虑交通的问题，建议选择！！
酒店,1,第三次入住了，觉得还不错，正好碰上了地震，楼层低感觉不明显。希望四川尽快从灾情中恢复过来！
酒店,1,房间还可以。总体没有什么不满意的地方，就是这个地点比较偏，如果不准备出门的话还是可以的。第二天去开利上南北高架桥十分方便。
酒店,1,"日本客人去苏州新区指定要住的酒店,外观很不错,很气派;室内环境也算对得起这个价钱.还不错.宾馆反馈 2008年4月15日 ： 感谢您对我们的肯定，您的鼓励是我们服务的动力，期待您及您客人再次的光临！"
酒店,1,华君酒店也可以说就是公寓式酒店。酒店交通还是比较方便的，距离八佰伴，东昌路地铁站以及陆家嘴金融区都不太远。看过以前住客的点评，觉得现在酒店的服务要好很多，大概是节前客人比较少吧？！前台办理入住手续很快，且很热情。客房服务也不错。只是房间看上去有点旧，早餐一般，感觉不值68元。不过作为一般出差的选择还是可以的。希望旺季价格不要涨得太多，否则没法报销啦！
酒店,1,"房间一般,花园一流,真正的花园宾馆,全国也不多见.很大,下了电梯还要走好远."
酒店,1,"早餐不错,挺丰富的.还提供免费接机服务,性价比高,交通很方便!"
酒店,1,8月底和女儿入住一晚，感觉不错，蛮亲切，一定要住三楼，在走廊上可远眺大半个古城，心旷神怡。房间稍小，但整洁，卫生间也不错，小院很静。如果真正要享受古城的感觉，个人觉得它是个不错的选择。如果要追求星级享受，那就去住王府，和玺。
酒店,1,"一个字:爽,两个字:太爽,结论:下次再来!"
